system:index,B11_seca,B12_seca,B2_seca,B3_seca,B4_seca,B8_seca,Biomassa_M,EVI_seca,HV_dB,MSI_seca,NBR_seca,NDVI_RE_seca,NDVI_seca,NDWI_seca,UA,VH_dB,VV_dB,area_ha_10,area_ha_5,bio_Mg_h_1,bio_Mg_ha_,canopy_height,canopy_height_sd,clay_pct,dap_medio_,elevation,flag_bioma,flag_pouca,flag_subun,ht_media_1,lat_pc,lon_pc,mapbiomas_2018,mun,n_arvore_1,n_arvore_2,n_arvores_,n_subparce,n_subunida,slope,uf,.geo
000000000000000001d4,0.18438305426798232,0.10194733200491456,0.026470705174641118,0.050952807329785736,0.05198591988625601,0.22534218352404134,24.479987811420287,0.3239442723202482,-6.770373778463254,0.8245863601567671,0.3808989917912108,0.6348448402939676,0.6348448402939676,-0.6379649975979235,GO_62,-18.645398940195957,-11.87502517201245,0.4,0.04,9.789715470057123,14.690272341363166,1.7999793206844847,3.886522256113322,26.98273277154526,15.791355641370343,408.58693067259463,false,false,false,7.905333333333333,-13.4999999999,-48.0599999999,4.0,Cavalcante,75,28.0,103.0,4.0,4,14.139327335609108,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.05999941269438,-13.499549841626672],[-48.0601286587247,-13.499567749336824],[-48.06024761682541,-13.499620047021251],[-48.06034681796908,-13.499702571804942],[-48.060418365753456,-13.499808754742327],[-48.06045656495229,-13.499930143696838],[-48.060458374862414,-13.50005707612311],[-48.06042365135835,-13.500179448200772],[-48.060355158382386,-13.50028751909832],[-48.06025834794995,-13.500372686347708],[-48.06014092617712,-13.500428170608483],[-48.060012239872016,-13.500449555311837],[-48.05988253251795,-13.500435138226235],[-48.05976212887549,-13.5003860669579],[-48.0596606131143,-13.500306247599438],[-48.05958606590082,-13.500202033798708],[-48.05954442117354,-13.500081721000065],[-48.05953899380763,-13.499954886118942],[-48.059570215764964,-13.499831625214153],[-48.05963560172758,-13.499721749840933],[-48.05972994694463,-13.499634006055121],[-48.05984574153934,-13.499575378234544],[-48.059973768294476,-13.499550533131163],[-48.05999941269438,-13.499549841626672]]]}"
000000000000000001e3,0.15795067822820824,0.07354131886331912,0.015583108748816603,0.03474194705763825,0.02605877768383496,0.23665505262820868,79.18973435711379,0.41239054776696427,-5.741939351013988,0.6705003105528379,0.5257425222968004,0.8025551549342682,0.8025551549342682,-0.7447363256580464,GO_642,-14.208318103526974,-8.466378778563579,0.4,0.04,12.170263170053563,67.01947118706023,8.808483681329818,4.129738495844313,35.41921751469692,18.46986378919837,721.5894992904924,false,false,false,10.984558823529412,-17.2799999999,-48.5999999999,3.0,Santa Cruz de Goiás,136,29.0,165.0,4.0,4,6.3943164030581965,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.60000100936773,-17.279552100138005],[-48.60013262477551,-17.279570007838373],[-48.600253763668604,-17.279622305496495],[-48.60035478344049,-17.279704830245574],[-48.600427642928885,-17.279811013150834],[-48.600466542488675,-17.279932402085738],[-48.60046838565297,-17.280059334511037],[-48.600433025631155,-17.280181706606662],[-48.60036327701681,-17.28028977753551],[-48.60026469176604,-17.28037494481976],[-48.600145117272255,-17.28043042910809],[-48.60001407171135,-17.280451813823078],[-48.59988198638048,-17.280437396729564],[-48.5997593753448,-17.28038832543625],[-48.599655998495145,-17.280308506043525],[-48.59958008464441,-17.280204292209945],[-48.59953767650908,-17.280083979390117],[-48.599532149717234,-17.27995714450608],[-48.599563944126984,-17.27983388361757],[-48.59963052883714,-17.279724008274727],[-48.59972660366751,-17.279636264523916],[-48.599844521064945,-17.279577636732046],[-48.59997489484746,-17.27955279164211],[-48.60000100936773,-17.279552100138005]]]}"
000000000000000001e9,0.27350577517223756,0.19051349506116474,0.05369480152390708,0.07069647880337519,0.09035428634880059,0.20333972436610595,7.308908288835935,0.21079809026814403,-5.958327820426538,1.3478689121492466,0.0336176836032267,0.3917407323949623,0.3917407323949623,-0.4887348285426202,GO_65,-18.396087575089457,-12.437759662608839,0.4,0.04,2.402249139162821,4.906659149673114,0.38594767862682233,3.685503050356735,36.0,15.373688187556976,1141.275928032261,false,false,false,5.276470588235294,-13.4999999999,-47.5199999999,11.999586392306894,Cavalcante,34,13.0,47.0,4.0,4,4.990227914352029,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-47.519997816021025,-13.49954984162667],[-47.520127062051344,-13.499567749336823],[-47.520246020152044,-13.499620047021248],[-47.52034522129571,-13.49970257180494],[-47.5204167690801,-13.499808754742324],[-47.52045496827893,-13.499930143696837],[-47.52045677818906,-13.500057076123106],[-47.52042205468499,-13.500179448200768],[-47.52035356170903,-13.500287519098315],[-47.52025675127659,-13.500372686347706],[-47.52013932950376,-13.500428170608481],[-47.52001064319866,-13.500449555311837],[-47.51988093584459,-13.500435138226232],[-47.51976053220214,-13.5003860669579],[-47.51965901644095,-13.500306247599436],[-47.51958446922746,-13.500202033798706],[-47.51954282450018,-13.500081721000063],[-47.51953739713427,-13.499954886118939],[-47.51956861909161,-13.499831625214153],[-47.51963400505422,-13.499721749840933],[-47.51972835027127,-13.499634006055118],[-47.51984414486599,-13.499575378234542],[-47.51997217162113,-13.49955053313116],[-47.519997816021025,-13.49954984162667]]]}"
000000000000000001ef,0.4311589563178946,0.3365339239931534,0.12429366033701114,0.16404216570113334,0.205087238020963,0.3400843113426562,7.371245371695117,0.20781259150567447,-6.880798718517255,1.2764603240510426,0.005734270407244742,0.25872328680647066,0.25872328680647066,-0.35890137183282794,GO_66,-21.371682479026727,-14.490883812513284,0.4,0.04,2.061841375523294,5.309403996171822,0.019443582583514325,1.9006101975385252,23.019650429206738,17.000297650917698,380.9473058227324,false,false,false,5.103333333333333,-13.4999999999,-47.3399999999,13.471300031026994,Cavalcante,30,13.0,43.0,4.0,4,2.0007893021270204,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-47.34000174289764,-13.499549841626669],[-47.34013098892796,-13.499567749336823],[-47.34024994702866,-13.499620047021251],[-47.34034914817233,-13.49970257180494],[-47.34042069595671,-13.499808754742324],[-47.34045889515555,-13.499930143696837],[-47.34046070506567,-13.500057076123106],[-47.3404259815616,-13.500179448200768],[-47.34035748858564,-13.500287519098315],[-47.340260678153214,-13.500372686347706],[-47.34014325638038,-13.500428170608481],[-47.34001457007527,-13.500449555311837],[-47.3398848627212,-13.500435138226232],[-47.339764459078744,-13.5003860669579],[-47.339662943317556,-13.500306247599434],[-47.33958839610407,-13.500202033798706],[-47.3395467513768,-13.500081721000063],[-47.33954132401088,-13.499954886118939],[-47.33957254596822,-13.499831625214153],[-47.33963793193083,-13.499721749840935],[-47.339732277147874,-13.499634006055118],[-47.33984807174261,-13.499575378234542],[-47.33997609849774,-13.49955053313116],[-47.34000174289764,-13.499549841626669]]]}"
000000000000000001f8,0.3277317107939959,0.20204827561088037,0.05493797266733332,0.09516536895417511,0.12688200078730347,0.2836191792284937,57.938042677811595,0.2438322789769016,-6.683388302739156,1.1548895270128765,0.17263586611509268,0.39729016273497064,0.39729016273497064,-0.5059829410885104,GO_674,-18.730400347829146,-12.047012044148445,0.4,0.04,11.972302003237456,45.96574067457414,0.23335527315072646,3.889828363120853,35.0,18.905189733805923,730.8164649891141,false,false,false,9.555045871559633,-17.4599999999,-48.5999999999,14.975089868867395,Santa Cruz de Goiás,109,30.0,139.0,4.0,4,2.247968893456498,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.60000100936772,-17.459548173261407],[-48.600132754172634,-17.459566080961295],[-48.600254012163695,-17.45961837861814],[-48.600355131254815,-17.459700903365537],[-48.60042806237802,-17.45980708626924],[-48.60046700018572,-17.459928475203192],[-48.60046884516573,-17.46005540762844],[-48.600433450382006,-17.46017777972494],[-48.600363633194405,-17.460285850655307],[-48.60026495101704,-17.460371017941256],[-48.60014525895878,-17.46042650223092],[-48.600014084554225,-17.46044788694647],[-48.59988186935732,-17.460433469852575],[-48.59975913777143,-17.460384398558045],[-48.59965565928383,-17.460304579163655],[-48.599579670797986,-17.46020036532848],[-48.59953722097103,-17.460080052507628],[-48.59953168874894,-17.45995321762345],[-48.59956351442122,-17.459829956735724],[-48.59963016459735,-17.459720081394362],[-48.599726333885634,-17.45963233764525],[-48.599844367214075,-17.45957370985477],[-48.5999748691731,-17.45954886476549],[-48.60000100936772,-17.459548173261407]]]}"
00000000000000000014,0.13871302988364054,0.06326253433030292,0.013113028789702896,0.03098677521775575,0.018983716810697028,0.24443100757815434,111.53364202747954,0.44664637784085276,-6.189683933687968,0.5702150349801342,0.5887927275688252,0.8573485993222403,0.8573485993222403,-0.7760243719604697,GO_116_R497,-16.17349502605976,-9.983811127714013,0.4,0.05,6.462280148263894,105.07136187921564,11.683257685166083,4.9410460078399,35.0,18.82385506640742,669.2461316278112,false,false,false,11.633502538071067,-13.966875,-47.615625,3.0,Cavalcante,197,18.0,215.0,5.0,4,15.290158112909424,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-47.61562323811217,-13.96642664012456],[-47.615752741777506,-13.966444547833525],[-47.61587193700753,-13.966496845514747],[-47.61597133590078,-13.966579370294232],[-47.616043026314465,-13.96668555322771],[-47.61608130166817,-13.966806942179835],[-47.616083115194996,-13.966933874605985],[-47.61604832247946,-13.967056246685834],[-47.615979692971216,-13.967164317587189],[-47.615882689552684,-13.967249484840815],[-47.61576503370187,-13.967304969104948],[-47.61563609086081,-13.967326353809714],[-47.61550612493513,-13.967311936723148],[-47.6153854812698,-13.967262865451774],[-47.61528376314179,-13.967183046089147],[-47.61520906732641,-13.96707883228442],[-47.6151673395901,-13.966958519483205],[-47.61516190141385,-13.966831684601722],[-47.615193185617876,-13.966708423698915],[-47.61525870192747,-13.966598548329394],[-47.6153532352151,-13.966510804547832],[-47.61546926063368,-13.96645217673075],[-47.61559754259359,-13.966427331629001],[-47.61562323811217,-13.96642664012456]]]}"
00000000000000000029,0.2440287530643561,0.13278672889671247,0.02995481733474838,0.05325394599224464,0.056878657342317666,0.2576067468567632,44.19652862278035,0.3685355148579265,-6.0347098188840995,1.0029597120209284,0.3182159754651095,0.6316420112042687,0.6316420112042687,-0.6485487905474872,GO_133,-16.514471107693048,-10.479761244784882,0.4,0.05,9.695902493894735,34.500626128885614,2.796214153084382,3.515989271714462,21.0,17.205845144585044,364.1043428925107,false,false,false,10.198130841121495,-14.0399999999,-49.3199999999,5.8767278729110775,Mara Rosa,107,37.0,144.0,5.0,4,3.877264888056756,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.31999867916448,-14.039551438300023],[-49.320128224054876,-14.039569346008799],[-49.32024745722879,-14.039621643689522],[-49.32034688776463,-14.039704168468344],[-49.320418601000895,-14.03981035140121],[-49.32045688854037,-14.03993174035296],[-49.32045870264591,-14.040058672779091],[-49.32042389885558,-14.040181044859281],[-49.32035524750033,-14.040289115761235],[-49.320258213201456,-14.040374283015527],[-49.320140519895034,-14.040429767280186],[-49.32001153600482,-14.040451151985174],[-49.31988152870423,-14.040436734898456],[-49.319760846632036,-14.040387663626612],[-49.31965909612264,-14.040307844263324],[-49.31958437652896,-14.04020363045797],[-49.31954263551008,-14.040083317656347],[-49.319537195604006,-14.039956482774816],[-49.31956848976831,-14.039833221872318],[-49.319634026935155,-14.039723346503377],[-49.3197285903166,-14.039635602722484],[-49.319844652670085,-14.039576974905943],[-49.319972975466214,-14.039552129804457],[-49.31999867916448,-14.039551438300023]]]}"
0000000000000000002a,0.1517609790803023,0.06881441172459667,0.02067757262964332,0.04203760269426906,0.027493712322759267,0.2696585747515517,64.1149731587879,0.47286844450152066,-6.33897895850374,0.5695600152898062,0.5933376263796152,0.8140610509347469,0.8140610509347469,-0.7294117940267257,GO_134,-14.170050818437945,-7.831071847193619,0.4,0.05,9.027841275326365,55.087131883461545,1.51519059163357,3.957342549130861,27.002991695466054,19.140860215053763,497.73214009387755,false,false,false,10.478494623655914,-14.0399999999,-49.1399999999,3.500902666735443,Campinorte,93,34.0,127.0,5.0,4,2.3746909717701348,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.13999814694002,-14.039551438300023],[-49.14012769183042,-14.039569346008799],[-49.140246925004334,-14.039621643689518],[-49.140346355540174,-14.039704168468344],[-49.140418068776434,-14.039810351401208],[-49.140456356315916,-14.03993174035296],[-49.14045817042145,-14.040058672779095],[-49.140423366631126,-14.040181044859281],[-49.140354715275876,-14.040289115761235],[-49.140257680977,-14.040374283015531],[-49.14013998767058,-14.040429767280186],[-49.14001100378036,-14.040451151985174],[-49.13988099647978,-14.040436734898456],[-49.13976031440758,-14.040387663626612],[-49.13965856389819,-14.040307844263326],[-49.139583844304504,-14.04020363045797],[-49.13954210328562,-14.040083317656347],[-49.139536663379545,-14.039956482774816],[-49.13956795754385,-14.039833221872318],[-49.1396334947107,-14.039723346503374],[-49.13972805809214,-14.03963560272248],[-49.13984412044564,-14.039576974905946],[-49.13997244324176,-14.039552129804457],[-49.13999814694002,-14.039551438300023]]]}"
00000000000000000035,0.1480205699091281,0.069589710666037,0.01395188788007211,0.029606251291573682,0.020663173091692966,0.22380400282333318,99.85827840187503,0.40669386410420544,-5.440544175270395,0.6734388760187863,0.5203488825804826,0.8312738921769215,0.8312738921769215,-0.7683119238966246,GO_142_R3,-15.555265313402908,-10.114721133213626,0.4,0.05,4.056614215964289,95.80166418591074,8.781359603878693,4.822673818857027,33.13998349494534,22.013788216722407,650.768000825253,false,false,false,9.672185430463577,-14.034375,-47.694375,3.0,Cavalcante,151,16.0,167.0,5.0,4,14.362939280555599,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-47.69437542181708,-14.033924052770573],[-47.69450496352654,-14.033941960479364],[-47.69462419377268,-14.033994258160126],[-47.69472362186697,-14.034076782939001],[-47.69479533334224,-14.034182965871913],[-47.69483361994146,-14.034304354823695],[-47.69483543400234,-14.034431287249827],[-47.694800631066556,-14.03455365932999],[-47.69473198139703,-14.034661730231896],[-47.694634949480886,-14.03474689748614],[-47.694517259064554,-14.034802381750753],[-47.694388278341705,-14.034823766455725],[-47.694258274233626,-14.03480934936902],[-47.69413759512491,-14.034760278097211],[-47.694035847114066,-14.034680458733977],[-47.69396112935513,-14.03457624492867],[-47.693919389361135,-14.03445593212708],[-47.693913949588534,-14.034329097245552],[-47.693945242984306,-14.034205836343029],[-47.69401077854181,-14.034095960974044],[-47.69410533960119,-14.034008217193099],[-47.69422139910478,-14.033949589376517],[-47.69434971874997,-14.033924744275012],[-47.69437542181708,-14.033924052770573]]]}"
0000000000000000004c,0.16345487569398362,0.08519122240921995,0.019845849605211054,0.03566509779129403,0.029789073617577308,0.2189295642565875,37.39630088750723,0.3764953363316133,-6.151259860809629,0.7670375759818304,0.43322661439273674,0.7633489163248567,0.7633489163248567,-0.7230426495531129,GO_164,-16.499163496222177,-10.34790365361919,0.4,0.05,2.493812296749219,34.90248859075801,9.670119029216261,6.347915700520433,30.0,18.089530165674404,475.85474313392064,false,false,false,7.484999999999999,-14.2199999999,-48.5999999999,3.3285927758025453,Niquelândia,79,14.0,93.0,5.0,4,7.862800168728185,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.60000100936774,-14.219551970524469],[-48.600130656747986,-14.219569878232786],[-48.60024998425437,-14.21962217591227],[-48.60034949345697,-14.21970470068947],[-48.600421263432565,-14.219810883620822],[-48.60045958126714,-14.219932272571649],[-48.600461396811355,-14.220059204997737],[-48.600426565487936,-14.220181577078769],[-48.60035785981874,-14.220289647982193],[-48.60026074874809,-14.220374815238129],[-48.60014296232317,-14.22043029950408],[-48.60001387638046,-14.220451684209616],[-48.5998837662176,-14.220437267122529],[-48.599762988661965,-14.220388195849507],[-48.59966115764905,-14.22030837648461],[-48.599586378940025,-14.22020416267771],[-48.59954460489926,-14.220083849875094],[-48.59953916069263,-14.219957014993419],[-48.59957047961922,-14.219833754091688],[-48.59963606863936,-14.219723878724174],[-48.59973070683715,-14.219636134944928],[-48.59984686101472,-14.219577507129744],[-48.599975285333926,-14.219552662028889],[-48.60000100936774,-14.219551970524469]]]}"
00000000000000000055,0.2135512659920972,0.124998891155355,0.031021188370245787,0.04639451748505254,0.050188674210592976,0.17804482894730161,31.128572067271588,0.2576932705066951,-6.483569328374741,1.2148388226458426,0.1881961220536436,0.5696847793024844,0.5696847793024844,-0.5903525727314369,GO_177,-17.20257302783166,-10.719003708253117,0.4,0.05,6.44281780610088,24.685754261170707,0.14793631164012985,3.916834132014222,31.0,15.994972162176865,776.1927139691862,false,false,false,8.696739130434782,-14.2199999999,-46.2599999999,3.6387901272736642,Posse,92,21.0,113.0,5.0,4,1.4294438316082854,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-46.25999854955094,-14.219551970524472],[-46.26012819693119,-14.21956987823279],[-46.26024752443758,-14.219622175912273],[-46.26034703364018,-14.21970470068947],[-46.26041880361577,-14.219810883620822],[-46.26045712145034,-14.219932272571652],[-46.26045893699456,-14.220059204997737],[-46.26042410567114,-14.220181577078773],[-46.260355400001956,-14.220289647982197],[-46.2602582889313,-14.220374815238133],[-46.260140502506374,-14.220430299504082],[-46.26001141656367,-14.22045168420962],[-46.259881306400814,-14.220437267122533],[-46.25976052884518,-14.220388195849509],[-46.25965869783225,-14.22030837648461],[-46.25958391912324,-14.220204162677714],[-46.25954214508246,-14.220083849875094],[-46.259536700875834,-14.219957014993422],[-46.25956801980243,-14.219833754091688],[-46.25963360882256,-14.219723878724176],[-46.25972824702036,-14.219636134944931],[-46.25984440119793,-14.219577507129747],[-46.25997282551714,-14.219552662028889],[-46.25999854955094,-14.219551970524472]]]}"
0000000000000000005e,0.21685037443854194,0.11087879627469033,0.027665487820018347,0.05578623649437768,0.05165878116922666,0.25862423337141566,35.26457327165689,0.38104303138986734,-6.316226853886478,0.8486448343101535,0.3982963832423154,0.6651086006754585,0.6651086006754585,-0.6439703375021321,GO_188,-13.980843369107152,-7.664616463089616,0.4,0.05,7.056665435460974,28.20790783619592,2.637687873172741,5.892938027589045,31.0,18.948427205169274,532.293082149475,false,false,false,9.496969696969696,-14.3999999999,-49.3199999999,16.584002470660902,Nova Iguaçu de Goiás,66,32.0,98.0,5.0,4,16.599183416965438,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.31999867916447,-14.399548043647863],[-49.320128430475904,-14.399565951355719],[-49.320247853641334,-14.399618249033969],[-49.32034744261699,-14.399700773809528],[-49.3204192701298,-14.399806956739369],[-49.32045761868547,-14.399928345689275],[-49.320459435688555,-14.400055278115317],[-49.320424576444836,-14.400177650197199],[-49.32035581569788,-14.400285721102096],[-49.320258626775825,-14.400370888359673],[-49.32014074592292,-14.400426372626923],[-49.32001155649264,-14.400447757333007],[-49.31988134202101,-14.400433340245545],[-49.31976046763921,-14.400384268971344],[-49.31965855499068,-14.400304449604835],[-49.31958371633497,-14.400200235796389],[-49.31954190880792,-14.400079922992772],[-49.31953646024023,-14.39995308811096],[-49.319567804277284,-14.399829827209999],[-49.31963344587989,-14.399719951843917],[-49.31972815994616,-14.39963220806632],[-49.31984440723913,-14.399573580252488],[-49.319972934509146,-14.399548735152266],[-49.31999867916447,-14.399548043647863]]]}"
00000000000000000064,0.195884308178299,0.11230716707623603,0.023217611446008177,0.0460547953303256,0.03968486260771368,0.22978715073801534,28.68298891810248,0.36747025847051434,-6.502212844735713,0.8617199685705523,0.34347314752168473,0.7046236736372475,0.7046236736372475,-0.6649559947146412,GO_195,-17.594654085412138,-11.092441175993496,0.4,0.05,3.655588508544445,25.027400409558037,0.532200772200772,1.2484427284427284,35.0,19.251718688506255,548.2277477477476,false,false,false,9.047058823529412,-14.3999999999,-48.0599999999,3.240978120978121,Niquelândia,68,12.0,80.0,5.0,4,2.725675347606187,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.05999941269438,-14.399548043647863],[-48.06012916400582,-14.399565951355719],[-48.06024858717125,-14.399618249033967],[-48.06034817614691,-14.399700773809528],[-48.06042000365972,-14.399806956739369],[-48.06045835221538,-14.399928345689275],[-48.06046016921847,-14.400055278115314],[-48.06042530997475,-14.400177650197195],[-48.060356549227805,-14.400285721102092],[-48.06025936030574,-14.400370888359673],[-48.06014147945283,-14.400426372626919],[-48.060012290022556,-14.400447757333007],[-48.059882075550924,-14.400433340245545],[-48.059761201169124,-14.400384268971344],[-48.0596592885206,-14.400304449604834],[-48.05958444986489,-14.400200235796389],[-48.05954264233783,-14.400079922992772],[-48.05953719377014,-14.39995308811096],[-48.059568537807216,-14.399829827209997],[-48.059634179409805,-14.399719951843917],[-48.059728893476084,-14.399632208066318],[-48.05984514076905,-14.399573580252484],[-48.05997366803908,-14.399548735152266],[-48.05999941269438,-14.399548043647863]]]}"
00000000000000000078,0.24422661121953818,0.13136106905157835,0.03637773609628016,0.06793631241740951,0.067604332958551,0.3211753458685896,46.514483148943796,0.437571349580012,-6.160720962257794,0.7638029250569416,0.4202337201621105,0.6582856369889757,0.6582856369889757,-0.6527572368532022,GO_215,-17.375812937805776,-11.215091901167852,0.4,0.05,5.541343422901864,40.97313972604193,3.4513988891174656,5.896780497839952,29.526074881711594,17.425047730570487,494.80425838304876,false,false,false,7.826797385620915,-14.5799999999,-49.4999999999,4.0,Pilar de Goiás,153,28.0,181.0,5.0,4,10.534577239886453,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.49999921138893,-14.579548575872318],[-49.50012906808354,-14.579566483579711],[-49.50024858824447,-14.579618781256716],[-49.50034825810762,-14.579701306030646],[-49.500420143961456,-14.579807488958966],[-49.500458523667376,-14.579928877907948],[-49.50046034214969,-14.580055810333944],[-49.50042545459557,-14.580178182416676],[-49.50035663800138,-14.580286253323049],[-49.500259370140306,-14.58037142058227],[-49.50014139354024,-14.580426904850821],[-49.50001209917665,-14.580448289557456],[-49.49988177893905,-14.580433872469618],[-49.4997608063784,-14.580384801194244],[-49.49965881095378,-14.580304981826117],[-49.499583911513895,-14.580200768016116],[-49.4995420700327,-14.5800804552115],[-49.49953661704299,-14.579953620329553],[-49.499567986541294,-14.579830359429357],[-49.49963368146095,-14.57972048406471],[-49.499728472455615,-14.579632740288762],[-49.49984481416486,-14.579574112476287],[-49.499973445824,-14.5795492673767],[-49.49999921138893,-14.579548575872318]]]}"
0000000000000000007c,0.21474285183491493,0.1178948116627009,0.028270745108972976,0.04377700542685921,0.04406087099493154,0.20122459515283422,39.79350319112113,0.31420142011334945,-5.589168423492311,1.0916937024337934,0.26083227329091446,0.6373642382351783,0.6373642382351783,-0.6398466385047241,GO_22,-15.714509970161748,-10.125341577272637,0.4,0.05,4.057905366424174,35.73559782469696,3.952777921607207,6.392533526640087,35.0,22.19749223136075,601.3432920830528,false,false,false,11.81698113207547,-13.1399999999,-46.6199999999,14.456014083777768,Monte Alegre de Goiás,52,20.0,72.0,5.0,4,5.781680280625379,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-46.61999961399982,-13.13954877717777],[-46.62012866791218,-13.139566684888841],[-46.620247449185904,-13.139618982575724],[-46.62034650286796,-13.139701507362648],[-46.62041794429376,-13.139807690303035],[-46.620456086703854,-13.13992907925938],[-46.62045789391682,-13.140056011685742],[-46.620423222023526,-13.140178383761725],[-46.62035483085946,-13.140286454656346],[-46.62025816433656,-13.140371621902478],[-46.62014091711554,-13.140427106160681],[-46.62001242210918,-13.140448490862946],[-46.619882907571856,-13.14043407377808],[-46.61976268291431,-13.140385002512083],[-46.61966131805787,-13.140305183156823],[-46.61958688165661,-13.14020096935916],[-46.619545298828925,-13.140080656562501],[-46.6195398795241,-13.139953821681646],[-46.619571055063986,-13.139830560775339],[-46.61963634382692,-13.139720685399283],[-46.61973054879994,-13.139632941610197],[-46.61984617126967,-13.139574313786937],[-46.619974007719044,-13.139549468682299],[-46.61999961399982,-13.13954877717777]]]}"
00000000000000000083,0.2918380592627626,0.19505814069947566,0.050233388328520534,0.08179934181880712,0.10592646079091562,0.2539564088619963,8.259303368635269,0.24710778771797912,-6.455614643807129,1.1524661509889165,0.1347818853566567,0.42380279598719706,0.42380279598719706,-0.5193529323469929,GO_227,-18.28396337264312,-11.828348671499779,0.4,0.05,2.738620734798781,5.520682633836487,0.0,3.1678666940958657,30.472690804361246,15.958253480905798,508.33686484262506,false,false,false,5.822222222222222,-14.5799999999,-47.3399999999,11.965439210039088,São João d'Aliança,27,18.0,45.0,5.0,4,4.154949881573247,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-47.34000174289764,-14.579548575872314],[-47.34013159959225,-14.57956648357971],[-47.34025111975318,-14.579618781256713],[-47.34035078961634,-14.579701306030644],[-47.340422675470165,-14.579807488958965],[-47.340461055176085,-14.579928877907944],[-47.3404628736584,-14.58005581033394],[-47.340427986104274,-14.580178182416672],[-47.34035916951009,-14.580286253323045],[-47.34026190164901,-14.58037142058227],[-47.34014392504895,-14.580426904850821],[-47.34001463068535,-14.580448289557452],[-47.33988431044775,-14.580433872469618],[-47.339763337887106,-14.580384801194244],[-47.33966134246248,-14.58030498182611],[-47.3395864430226,-14.580200768016113],[-47.33954460154141,-14.5800804552115],[-47.339539148551694,-14.579953620329551],[-47.33957051805,-14.579830359429357],[-47.33963621296965,-14.579720484064707],[-47.339731003964324,-14.579632740288762],[-47.339847345673576,-14.579574112476283],[-47.339975977332706,-14.579549267376699],[-47.34000174289764,-14.579548575872314]]]}"
000000000000000000a5,0.28565454872250784,0.19740825750552293,0.05666211730426584,0.08042911543639851,0.09455705667546177,0.2450510428057032,3.408553422206151,0.27133093309844036,-5.9875065993243535,1.1669422234655447,0.10780746609250451,0.44481454536233,0.44481454536233,-0.5069000069580225,GO_261,-18.732617672607816,-12.745111110913028,0.4,0.05,0.612220973814431,2.796332448391721,0.0,3.0755240443896397,27.0,22.397141858164645,868.1889642416763,false,false,false,5.88,-14.7599999999,-46.0799999999,7.1705713111385085,Sítio d'Abadia,10,6.0,16.0,5.0,4,2.689897740133445,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-46.07999801732648,-14.75954910809677],[-46.080127980859324,-14.759567015803702],[-46.080247599354976,-14.75961931347946],[-46.080347351222464,-14.759701838251756],[-46.08041929622282,-14.759808021178555],[-46.080457707509055,-14.759929410126611],[-46.08045952749098,-14.760056342552557],[-46.080424611235536,-14.76017871463614],[-46.08035573802302,-14.760286785543995],[-46.08025839013302,-14.76037195280487],[-46.08014031646384,-14.760427437074716],[-46.080010915718155,-14.760448821781905],[-46.079880488254304,-14.760434404693692],[-46.07975941615928,-14.760385333417133],[-46.07965733681569,-14.760305514047385],[-46.07958237575237,-14.760201300235835],[-46.07954049984821,-14.760080987430216],[-46.079535042375376,-14.759954152548133],[-46.079566437686445,-14.759830891648702],[-46.079632186659275,-14.759721016285495],[-46.07972705564449,-14.759633272511207],[-46.079843493073646,-14.759574644700084],[-46.07997223056322,-14.75954979960113],[-46.07999801732648,-14.75954910809677]]]}"
